week_start,AutotraderInventory_FranchiseDealers_Inventory,AutotraderInventory_IndieDealers_Inventory,AutotraderInventory_TotalDealers_Inventory,BrandMedia_Addressable/Linear_Spends,BrandMedia_ConnectedTV_Spends,BrandMedia_Default_Spends,BrandMedia_Display_Spends,BrandMedia_LiveStreamVideo_Spends,BrandMedia_OOH_Spends,BrandMedia_Radio_Spends,BrandMedia_Social_Spends,BrandMedia_TotalDigitalVideo_Spends,CargurusInventory_AllFranchiseDealers_Inventory,CargurusInventory_AllIndieDealers_Inventory,CargurusInventory_PayingFranchiseDealers_Inventory,CargurusInventory_PayingIndieDealers_Inventory,CargurusInventory_TotalAllDealers_Inventory,CargurusInventory_TotalPayingDealers_Inventory,clientInventory_FranchiseDealers_Inventory,clientInventory_IndieDealers_Inventory,clientInventory_TotalDealers_Inventory,Competitor_CDKGlobal_CostofRevenue,Competitor_CDKGlobal_MarketingandSales,Competitor_CDKGlobal_OperatingExpense,Competitor_CDKGlobal_Revenue,Competitor_CDKWebsite_CostofRevenue,Competitor_CDKWebsite_MarketingandSales,Competitor_CDKWebsite_OperatingExpense,Competitor_CDKWebsite_Revenue,Competitor_CarGurus_CostofRevenue,Competitor_CarGurus_MarketingandSales,Competitor_CarGurus_OperatingExpense,Competitor_CarGurus_Revenue,Competitor_client.com_CostofRevenue,Competitor_client.com_MarketingandSales,Competitor_client.com_OperatingExpense,Competitor_client.com_Revenue,Competitor_TrueCar_CostofRevenue,Competitor_TrueCar_MarketingandSales,Competitor_TrueCar_OperatingExpense,Competitor_TrueCar_Revenue,Macro_Total_Population,Macro_Total_RealDisposablePersonalIncomePerCapita,Macro_Total_TotalVehicleSales,NonPaid_Apps_Leads,NonPaid_Apps_Visits,NonPaid_Direct_Leads,NonPaid_Direct_Visits,NonPaid_Email_Leads,NonPaid_Email_Visits,NonPaid_OtherProperties_Leads,NonPaid_OtherProperties_Visits,NonPaid_SEO_Leads,NonPaid_SEO_Visits,PerformanceMedia_App_Spends,PerformanceMedia_Display_Leads,PerformanceMedia_Display_Spends,PerformanceMedia_Display_Visits,PerformanceMedia_PaidSearch_Leads,PerformanceMedia_PaidSearch_Spends,PerformanceMedia_PaidSearch_Visits,PerformanceMedia_Partner_Leads,PerformanceMedia_Partner_Visits,PerformanceMedia_Partners_Spends,RevenueByBusiness_ConversationsDI_Revenue,RevenueByBusiness_FuelFuel_Revenue,RevenueByBusiness_NTMAclient_Revenue,RevenueByBusiness_OnlineShopperDI_Revenue,RevenueByBusiness_Packageclient_Revenue,RevenueByBusiness_Upsellclient_Revenue,RevenueByBusiness_WebsiteDI_Revenue,RevenueByCancel_Field_Revenue,RevenueByCancel_Groups_Revenue,RevenueByCancel_Inside_Revenue,RevenueByMarketplace_Field_Revenue,RevenueByMarketplace_Groups_Revenue,RevenueByMarketplace_Inside_Revenue,RevenueByPackage_Fran_Revenue,RevenueByPackage_Indy_Revenue,RevenueByProduct_DRLegacy_Revenue,RevenueByProduct_NonTraditional_Revenue,RevenueByProduct_Package_Revenue,RevenueByProduct_Upsell_Revenue,RevenueByRetail_DealerInspire_Revenue,RevenueByRetail_Fuel_Revenue,RevenueByRetail_Marketplace_Revenue,RevenueByRetail_OEM_Revenue,RevenueByRetail_Other_Revenue,RevenueBySale_Field_Revenue,RevenueBySale_Groups_Revenue,RevenueBySale_Inside_Revenue,RevenueByTotalWholesale_Amortization_Revenue,RevenueByTotalWholesale_Wholesale_Revenue,RevenueByUpsell_client360_Revenue,RevenueByUpsell_clientSocial_Revenue,RevenueByUpsell_DealerPosition_Revenue,RevenueByUpsell_DealerRaterConnections_Revenue,RevenueByUpsell_EventPositions_Revenue,RevenueByUpsell_NLP_Revenue,RevenueByUpsell_PowerPositions_Revenue,RevenueByUpsell_PreferredTradeIn_Revenue,RevenueByUpsell_Premier_Revenue,RevenueByUpsell_RepairPalCertified_Revenue,RevenueByUpsell_SocialSalesDrive_Revenue,RevenueByUpsell_StandardTradeIn_Revenue,Sales_Promo_Count,Total_DeseasonalizedMarketplace_Revenue,Total_Marketplace_SeasonalIndex,Total_Total_Visits,Total_Total_flag-covidlockdown1,Total_Total_flag-covidlockdown2,Total_Total_flag-covidpostlockdown,Total_Total_flag-covidpostlockdown2,Total_Total_flag-covidpostlockdown3,Total_Total_flag-covidpostlockdown4,Total_Total_flag-janfeb,Total_Total_flag-monthstart,Total_Total_flag-precontractexpire,Total_Total_flag-pretotalwholesalemonth,Total_Total_flag-stimulus,Total_Total_flag-stimulus2,Total_Total_flag-stimulus3,Total_Total_trend-month,Total_Total_trend-quarter,Total_Total_trend-week,Total_Total_trend-year,TruecarInventory_FranchiseDealers_Inventory,TruecarInventory_IndieDealers_Inventory,TruecarInventory_TotalDealers_Inventory
13-01-20,3418,2030,5448,45166.02774,67719.02381,0,0,0,0,0,0,33791.47039,3736,4671,2677,3320,8407,5998,2182,2182,4364,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,74385838710,10265.83871,3907806.452,60865.45161,2312856,67062.03226,2746529.71,11263.45161,233344.3226,65795.48387,1391638.839,29320.74194,2445396.71,321688.0326,34444.06452,393152.5342,2645219.387,23528.12903,778314.329,914838.8065,20704.19355,160619.7419,322056.3365,59838.70968,0,200741.9355,81516.12903,6191838.71,1528709.677,905935.4839,72032.25806,30935.48387,45612.90323,4011880.495,2230448.539,1678958.816,5058290.323,1218000,11290.32258,200741.9355,6276290.323,1528709.677,1584918.749,0,7921287.85,1233343.858,244574.5219,43580.64516,30032.25806,42677.41935,0,0,103645.1613,309129.0323,86032.25806,448451.6129,8580.645161,91903.22581,140903.2258,10612.90323,298967.7419,14225.80645,10387.09677,5645.16129,52.16129032,8195521.589,0.966538586,11458804.68,0,0,0,0,0,0,1,0,0,0,0,0,0,25,9,107,3,1861,929,2789
20-01-20,3418,2030,5448,45166.02774,67719.02381,0,0,0,0,0,0,33791.47039,3736,4671,2677,3320,8407,5998,2182,2182,4364,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,74385838710,10265.83871,3907806.452,60865.45161,2312856,67062.03226,2746529.71,11263.45161,233344.3226,65795.48387,1391638.839,29320.74194,2445396.71,321688.0326,34444.06452,393152.5342,2645219.387,23528.12903,778314.329,914838.8065,20704.19355,160619.7419,322056.3365,59838.70968,0,200741.9355,81516.12903,6191838.71,1528709.677,905935.4839,72032.25806,30935.48387,45612.90323,4011880.495,2230448.539,1678958.816,5058290.323,1218000,11290.32258,200741.9355,6276290.323,1528709.677,1584918.749,0,7921287.85,1233343.858,244574.5219,43580.64516,30032.25806,42677.41935,0,0,103645.1613,309129.0323,86032.25806,448451.6129,8580.645161,91903.22581,140903.2258,10612.90323,298967.7419,14225.80645,10387.09677,5645.16129,52.16129032,8195521.589,0.966538586,11458804.68,0,0,0,0,0,0,1,0,0,0,0,0,0,25,9,108,3,1861,929,2789
27-01-20,3487,2105,5592,60727.38839,69270.29945,0,0,0,0,0,0,36438.95462,3825,4775,2736,3398,8600,6134,2223,2223,4446,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,75858741935,10486.46607,3986945.495,63293.11568,2374746.414,68648.69299,2787272.177,11483.66741,237756.5851,66718.3604,1391550.914,30383.3871,2419280.28,357347.7303,34084.3515,356141.3325,2555128.557,25457.39266,830394.1396,982594.0145,20623.53726,168906.663,325622.3631,61638.48721,0,203800.8899,83191.32369,6314948.832,1556625.139,938476.0845,69313.68187,27338.1535,44511.67964,4081309.489,2278081.561,1715979.512,5153133.482,1243448.276,11443.82647,203800.8899,6396581.758,1556625.139,1621806.564,0,8075370.562,1349120.503,248789.2657,46370.41157,30072.30256,43587.31924,0,0,104377.0857,319082.3137,87106.78532,456184.6496,10818.68743,91989.98888,142162.4027,10546.1624,303962.1802,14161.29032,10315.90656,5687.430478,41.94771969,7441668.138,1.085155964,11525684.69,0,0,0,0,0,0,1,1,0,0,0,0,0,26,9,109,3,1899,946,2845
03-02-20,3658,2293,5950,99630.79,73148.48856,0,0,0,0,0,0,43057.6652,4050,5034,2882,3591,9085,6473,2325,2325,4650,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,79541000000,11038.03448,4184793.103,69362.27586,2529472.448,72615.34483,2889128.345,12034.2069,248787.2414,69025.55172,1391331.103,33040,2353989.207,446496.9745,33185.06897,263613.3283,2329901.483,30280.55172,960593.6659,1151982.034,20421.89655,189623.9655,334537.4297,66137.93103,0,211448.2759,87379.31034,6622724.138,1626413.793,1019827.586,62517.24138,18344.82759,41758.62069,4254881.973,2397164.118,1808531.25,5390241.379,1307068.966,11827.58621,211448.2759,6697310.345,1626413.793,1714026.099,0,8460577.341,1638562.117,259326.1252,53344.82759,30172.41379,45862.06897,0,0,106206.8966,343965.5172,89793.10345,475517.2414,16413.7931,92206.89655,145310.3448,10379.31034,316448.2759,14000,10137.93103,5793.103448,16.4137931,7796646.401,1.085155964,11692884.72,0,0,0,0,0,0,1,0,0,0,0,0,0,26,9,110,3,1994,990,2984
10-02-20,3658,2293,5950,99630.79,73148.48856,0,0,0,0,0,0,43057.6652,4050,5034,2882,3591,9085,6473,2325,2325,4650,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,79541000000,11038.03448,4184793.103,69362.27586,2529472.448,72615.34483,2889128.345,12034.2069,248787.2414,69025.55172,1391331.103,33040,2353989.207,446496.9745,33185.06897,263613.3283,2329901.483,30280.55172,960593.6659,1151982.034,20421.89655,189623.9655,334537.4297,66137.93103,0,211448.2759,87379.31034,6622724.138,1626413.793,1019827.586,62517.24138,18344.82759,41758.62069,4254881.973,2397164.118,1808531.25,5390241.379,1307068.966,11827.58621,211448.2759,6697310.345,1626413.793,1714026.099,0,8460577.341,1638562.117,259326.1252,53344.82759,30172.41379,45862.06897,0,0,106206.8966,343965.5172,89793.10345,475517.2414,16413.7931,92206.89655,145310.3448,10379.31034,316448.2759,14000,10137.93103,5793.103448,16.4137931,7796646.401,1.085155964,11692884.72,0,0,0,0,0,0,1,0,0,0,0,0,0,26,9,111,3,1994,990,2984
17-02-20,3658,2293,5950,99630.79,73148.48856,0,0,0,0,0,0,43057.6652,4050,5034,2882,3591,9085,6473,2325,2325,4650,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,79541000000,11038.03448,4184793.103,69362.27586,2529472.448,72615.34483,2889128.345,12034.2069,248787.2414,69025.55172,1391331.103,33040,2353989.207,446496.9745,33185.06897,263613.3283,2329901.483,30280.55172,960593.6659,1151982.034,20421.89655,189623.9655,334537.4297,66137.93103,0,211448.2759,87379.31034,6622724.138,1626413.793,1019827.586,62517.24138,18344.82759,41758.62069,4254881.973,2397164.118,1808531.25,5390241.379,1307068.966,11827.58621,211448.2759,6697310.345,1626413.793,1714026.099,0,8460577.341,1638562.117,259326.1252,53344.82759,30172.41379,45862.06897,0,0,106206.8966,343965.5172,89793.10345,475517.2414,16413.7931,92206.89655,145310.3448,10379.31034,316448.2759,14000,10137.93103,5793.103448,16.4137931,7796646.401,1.085155964,11692884.72,0,0,0,0,0,0,1,0,0,0,0,0,0,26,9,112,3,1994,990,2984
24-02-20,3619,2248,5867,92429.41355,70490.82172,0,0,0,0,0,0,43024.99143,3991,4979,2828,3536,8970,6364,2305,2305,4610,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,78811483871,10913.78532,3962288.098,67614.73415,2483992.693,70974.53059,2816863.789,11814.58287,244390.7875,66979.27475,1337117.388,32277.45161,2280020.099,432846.0837,32035.2158,256871.7343,2286894.317,29610.6941,913221.8925,1111024.979,19994.41824,196859.0534,320133.4509,65334.81646,7064.516129,206402.6696,87283.6485,6558427.141,1609262.514,1014041.157,62941.04561,19175.75083,41889.87764,4195943.966,2358490.676,1787520.451,5339206.897,1295796.44,11718.5762,206402.6696,6635003.337,1609262.514,1698181.026,7078.483226,8341955.094,1634890.905,260419.4033,51014.46051,29507.23026,42471.63515,0,0,104486.0957,343021.1346,88642.9366,470328.1424,15456.06229,91808.67631,143325.9177,10251.39043,313015.5729,13774.19355,9979.977753,4965.517241,16.39154616,8210927.747,1.015957679,11420045.72,0,0,0,0,0,0,1,1,0,0,0,0,0,27,9,113,3,1957,975,2932
02-03-20,3387,1979,5366,49221.15484,54544.82074,0,0,0,0,0,0,42828.94879,3638,4643,2509,3206,8282,5716,2185,2185,4371,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,74434387097,10168.29032,2627258.065,57129.48387,2211114.161,61129.64516,2383276.452,10496.83871,218012.0645,54701.6129,1011835.097,27702.16129,1836205.452,350940.739,25136.09677,216422.1703,2028851.323,25591.54839,628991.2526,865282.6452,17429.54839,240269.5806,233709.5781,60516.12903,49451.6129,176129.0323,86709.67742,6172645.161,1506354.839,979322.5806,65483.87097,24161.29032,42677.41935,3842315.923,2126450.027,1661455.659,5033000,1228161.29,11064.51613,176129.0323,6261161.29,1506354.839,1603110.588,49549.38258,7630221.609,1612863.632,266979.0719,37032.25806,25516.12903,22129.03226,0,0,94161.29032,337354.8387,81741.93548,439193.5484,9709.677419,89419.35484,131419.3548,9483.870968,292419.3548,12419.35484,9032.258065,0,16.25806452,7510373.482,1.015957679,9783011.677,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,114,3,1735,887,2622
09-03-20,3387,1979,5366,49221.15484,54544.82074,0,0,0,0,0,0,42828.94879,3638,4643,2509,3206,8282,5716,2185,2185,4371,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,74434387097,10168.29032,2627258.065,57129.48387,2211114.161,61129.64516,2383276.452,10496.83871,218012.0645,54701.6129,1011835.097,27702.16129,1836205.452,350940.739,25136.09677,216422.1703,2028851.323,25591.54839,628991.2526,865282.6452,17429.54839,240269.5806,233709.5781,60516.12903,49451.6129,176129.0323,86709.67742,6172645.161,1506354.839,979322.5806,65483.87097,24161.29032,42677.41935,3842315.923,2126450.027,1661455.659,5033000,1228161.29,11064.51613,176129.0323,6261161.29,1506354.839,1603110.588,49549.38258,7630221.609,1612863.632,266979.0719,37032.25806,25516.12903,22129.03226,0,0,94161.29032,337354.8387,81741.93548,439193.5484,9709.677419,89419.35484,131419.3548,9483.870968,292419.3548,12419.35484,9032.258065,0,16.25806452,7510373.482,1.015957679,9783011.677,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,115,3,1735,887,2622
16-03-20,3387,1979,5366,49221.15484,54544.82074,0,0,0,0,0,0,42828.94879,3638,4643,2509,3206,8282,5716,2185,2185,4371,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,74434387097,10168.29032,2627258.065,57129.48387,2211114.161,61129.64516,2383276.452,10496.83871,218012.0645,54701.6129,1011835.097,27702.16129,1836205.452,350940.739,25136.09677,216422.1703,2028851.323,25591.54839,628991.2526,865282.6452,17429.54839,240269.5806,233709.5781,60516.12903,49451.6129,176129.0323,86709.67742,6172645.161,1506354.839,979322.5806,65483.87097,24161.29032,42677.41935,3842315.923,2126450.027,1661455.659,5033000,1228161.29,11064.51613,176129.0323,6261161.29,1506354.839,1603110.588,49549.38258,7630221.609,1612863.632,266979.0719,37032.25806,25516.12903,22129.03226,0,0,94161.29032,337354.8387,81741.93548,439193.5484,9709.677419,89419.35484,131419.3548,9483.870968,292419.3548,12419.35484,9032.258065,0,16.25806452,7510373.482,1.015957679,9783011.677,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,116,3,1735,887,2622
23-03-20,3387,1979,5366,49221.15484,54544.82074,0,0,0,0,0,0,42828.94879,3638,4643,2509,3206,8282,5716,2185,2185,4371,0,0,0,0,0,0,0,0,893076.9231,7200000,10312307.69,12130769.23,0,4223076.923,0,11392307.69,0,0,0,0,74434387097,10168.29032,2627258.065,57129.48387,2211114.161,61129.64516,2383276.452,10496.83871,218012.0645,54701.6129,1011835.097,27702.16129,1836205.452,350940.739,25136.09677,216422.1703,2028851.323,25591.54839,628991.2526,865282.6452,17429.54839,240269.5806,233709.5781,60516.12903,49451.6129,176129.0323,86709.67742,6172645.161,1506354.839,979322.5806,65483.87097,24161.29032,42677.41935,3842315.923,2126450.027,1661455.659,5033000,1228161.29,11064.51613,176129.0323,6261161.29,1506354.839,1603110.588,49549.38258,7630221.609,1612863.632,266979.0719,37032.25806,25516.12903,22129.03226,0,0,94161.29032,337354.8387,81741.93548,439193.5484,9709.677419,89419.35484,131419.3548,9483.870968,292419.3548,12419.35484,9032.258065,0,16.25806452,7510373.482,1.015957679,9783011.677,1,0,0,0,0,0,0,0,0,0,0,0,0,27,9,117,3,1735,887,2622
30-03-20,3248,1909,5157,14063.1871,15584.2345,0,0,0,0,0,0,24047.59155,3792,4816,2478,3170,8607,5648,2160,2160,4320,0,0,0,0,0,0,0,0,798021.978,4178021.978,7130329.67,8671263.736,0,2964835.165,0,8864835.165,0,0,0,0,76226967742,11583.55914,2244145.161,58239.87634,2169357.07,67592.6129,2466472.796,12460.09677,225712.828,56831.86559,828171.5753,32125.40323,1887353.462,172611.5876,21263.57527,91919.63081,1187646.14,21235.2043,293889.4181,587282.7796,13023.87097,214385.9516,137055.1185,68623.65591,65629.03226,143322.5806,92940.86022,6310446.237,1502053.763,956973.1183,67376.34409,20236.55914,61360.21505,2478924.032,1377976.833,1090851.481,5107500,1237736.559,6827.956989,143322.5806,6345236.559,1502053.763,1461817.86,65575.63312,4947752.346,1321401.354,216411.9098,26913.97849,11623.65591,14489.24731,0,0,92403.22581,350553.7634,82354.83871,444483.871,10107.52688,80548.3871,131215.0538,2709.677419,295548.3871,3548.387097,8580.645161,0,6.311827957,5494217.298,0.900538162,8738211.027,1,0,0,0,0,0,0,1,0,0,0,0,0,28,10,118,3,1744,858,2602
06-04-20,3193,1881,5074,0,0,0,0,0,0,0,0,16535.04865,3853,4884,2466,3155,8737,5621,2150,2150,4300,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,76944000000,12149.66667,2090900,58684.03333,2152654.233,70177.8,2499751.333,13245.4,228793.1333,57683.96667,754706.1667,33894.7,1907812.667,101279.927,19714.56667,42118.615,851164.0667,19492.66667,159848.6843,476082.8333,11261.6,204032.5,98393.33467,71866.66667,72100,130200,95433.33333,6365566.667,1500333.333,948033.3333,68133.33333,18666.66667,68833.33333,1933567.276,1078587.556,862609.8101,5137300,1241566.667,5133.333333,130200,6378866.667,1500333.333,1405300.769,71986.13333,3874764.641,1204816.443,196185.045,22866.66667,6066.666667,11433.33333,0,0,91700,355833.3333,82600,446600,10266.66667,77000,131133.3333,0,296800,0,8400,0,2.333333333,4302721.201,0.900538162,8320290.767,1,0,0,0,0,0,0,0,0,0,1,0,0,28,10,119,3,1747,847,2594
13-04-20,3193,1881,5074,0,0,0,0,0,0,0,0,16535.04865,3853,4884,2466,3155,8737,5621,2150,2150,4300,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,76944000000,12149.66667,2090900,58684.03333,2152654.233,70177.8,2499751.333,13245.4,228793.1333,57683.96667,754706.1667,33894.7,1907812.667,101279.927,19714.56667,42118.615,851164.0667,19492.66667,159848.6843,476082.8333,11261.6,204032.5,98393.33467,71866.66667,72100,130200,95433.33333,6365566.667,1500333.333,948033.3333,68133.33333,18666.66667,68833.33333,1933567.276,1078587.556,862609.8101,5137300,1241566.667,5133.333333,130200,6378866.667,1500333.333,1405300.769,71986.13333,3874764.641,1204816.443,196185.045,22866.66667,6066.666667,11433.33333,0,0,91700,355833.3333,82600,446600,10266.66667,77000,131133.3333,0,296800,0,8400,0,2.333333333,4302721.201,0.900538162,8320290.767,0,0,0,0,0,0,0,0,0,0,1,0,0,28,10,120,3,1747,847,2594
20-04-20,3193,1881,5074,0,0,0,0,0,0,0,0,16535.04865,3853,4884,2466,3155,8737,5621,2150,2150,4300,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,76944000000,12149.66667,2090900,58684.03333,2152654.233,70177.8,2499751.333,13245.4,228793.1333,57683.96667,754706.1667,33894.7,1907812.667,101279.927,19714.56667,42118.615,851164.0667,19492.66667,159848.6843,476082.8333,11261.6,204032.5,98393.33467,71866.66667,72100,130200,95433.33333,6365566.667,1500333.333,948033.3333,68133.33333,18666.66667,68833.33333,1933567.276,1078587.556,862609.8101,5137300,1241566.667,5133.333333,130200,6378866.667,1500333.333,1405300.769,71986.13333,3874764.641,1204816.443,196185.045,22866.66667,6066.666667,11433.33333,0,0,91700,355833.3333,82600,446600,10266.66667,77000,131133.3333,0,296800,0,8400,0,2.333333333,4302721.201,0.900538162,8320290.767,0,0,1,0,0,0,0,0,0,0,1,0,0,28,10,121,3,1747,847,2594
27-04-20,3205,1864,5069,30846.77419,69071.27516,0,10161.34917,1935.483889,0,0,6961.702258,13954.81323,3796,4822,2424,3099,8617,5523,2129,2129,4257,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,75893225806,11733.95699,2398477.419,70648.28172,2321581.133,81875.72903,2700998.075,15499.92903,266579.7075,60349.16989,803375.5376,41152.65806,2228985.925,120317.8243,22378.24086,57772.70355,980927.0473,26416.21505,210982.5766,612357.3656,13475.61935,200275.5806,124634.1604,73873.11828,79619.35484,143690.3226,96630.10753,6145563.441,1477946.237,929991.3978,76288.17204,53537.63441,62849.46237,2223805.02,1265432.683,958523.5525,5020600,1207369.892,5836.55914,143690.3226,6227969.892,1477946.237,1428725.075,92778.1914,4447761.256,1169803.314,201514.7942,28066.66667,9273.11828,13501.07527,0,0,88496.77419,351784.9462,80587.09677,435974.1935,12447.31183,77290.32258,126997.8495,3580.645161,288535.4839,4258.064516,7993.548387,0,1.333333333,4900843.149,0.907550215,9311704.834,0,0,1,0,0,0,0,1,0,0,0,0,0,29,10,122,3,1732,858,2590
04-05-20,3220,1843,5063,71975.80645,161166.3087,0,23709.81474,4516.129075,0,0,16243.97194,10514.49935,3719,4738,2368,3024,8457,5393,2100,2100,4200,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,74492193548,11179.67742,2808580.645,86600.6129,2546817,97472.96774,2969327.065,18505.96774,316961.8065,63902.77419,868268.0323,50829.93548,2657216.935,145701.6874,25929.80645,78644.82161,1153944.355,35647.6129,279161.0997,794056.7419,16427.64516,195266.3548,159621.9281,76548.3871,89645.16129,161677.4194,98225.80645,5852225.806,1448096.774,905935.4839,87161.29032,100032.2581,54870.96774,2610788.68,1514559.52,1086408.543,4865000,1161774.194,6774.193548,161677.4194,6026774.194,1448096.774,1459957.484,120500.9355,5211756.742,1123119.141,208621.1265,35000,13548.3871,16258.06452,0,0,84225.80645,346387.0968,77903.22581,421806.4516,15354.83871,77677.41935,121483.871,8354.83871,277516.129,9935.483871,7451.612903,0,0,5742664.872,0.907550215,10633590.26,0,0,1,0,0,0,0,0,0,0,0,0,0,29,10,123,3,1712,873,2585
11-05-20,3220,1843,5063,71975.80645,161166.3087,0,23709.81474,4516.129075,0,0,16243.97194,10514.49935,3719,4738,2368,3024,8457,5393,2100,2100,4200,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,74492193548,11179.67742,2808580.645,86600.6129,2546817,97472.96774,2969327.065,18505.96774,316961.8065,63902.77419,868268.0323,50829.93548,2657216.935,145701.6874,25929.80645,78644.82161,1153944.355,35647.6129,279161.0997,794056.7419,16427.64516,195266.3548,159621.9281,76548.3871,89645.16129,161677.4194,98225.80645,5852225.806,1448096.774,905935.4839,87161.29032,100032.2581,54870.96774,2610788.68,1514559.52,1086408.543,4865000,1161774.194,6774.193548,161677.4194,6026774.194,1448096.774,1459957.484,120500.9355,5211756.742,1123119.141,208621.1265,35000,13548.3871,16258.06452,0,0,84225.80645,346387.0968,77903.22581,421806.4516,15354.83871,77677.41935,121483.871,8354.83871,277516.129,9935.483871,7451.612903,0,0,5742664.872,0.907550215,10633590.26,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,124,3,1712,873,2585
18-05-20,3220,1843,5063,71975.80645,161166.3087,0,23709.81474,4516.129075,0,0,16243.97194,10514.49935,3719,4738,2368,3024,8457,5393,2100,2100,4200,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,74492193548,11179.67742,2808580.645,86600.6129,2546817,97472.96774,2969327.065,18505.96774,316961.8065,63902.77419,868268.0323,50829.93548,2657216.935,145701.6874,25929.80645,78644.82161,1153944.355,35647.6129,279161.0997,794056.7419,16427.64516,195266.3548,159621.9281,76548.3871,89645.16129,161677.4194,98225.80645,5852225.806,1448096.774,905935.4839,87161.29032,100032.2581,54870.96774,2610788.68,1514559.52,1086408.543,4865000,1161774.194,6774.193548,161677.4194,6026774.194,1448096.774,1459957.484,120500.9355,5211756.742,1123119.141,208621.1265,35000,13548.3871,16258.06452,0,0,84225.80645,346387.0968,77903.22581,421806.4516,15354.83871,77677.41935,121483.871,8354.83871,277516.129,9935.483871,7451.612903,0,0,5742664.872,0.907550215,10633590.26,0,1,0,0,0,0,0,0,0,0,0,0,0,29,10,125,3,1712,873,2585
25-05-20,3220,1843,5063,71975.80645,161166.3087,0,23709.81474,4516.129075,0,0,16243.97194,10514.49935,3719,4738,2368,3024,8457,5393,2100,2100,4200,0,0,0,0,0,0,0,0,760000,2969230.769,5857538.462,7287461.538,0,2461538.462,0,7853846.154,0,0,0,0,74492193548,11179.67742,2808580.645,86600.6129,2546817,97472.96774,2969327.065,18505.96774,316961.8065,63902.77419,868268.0323,50829.93548,2657216.935,145701.6874,25929.80645,78644.82161,1153944.355,35647.6129,279161.0997,794056.7419,16427.64516,195266.3548,159621.9281,76548.3871,89645.16129,161677.4194,98225.80645,5852225.806,1448096.774,905935.4839,87161.29032,100032.2581,54870.96774,2610788.68,1514559.52,1086408.543,4865000,1161774.194,6774.193548,161677.4194,6026774.194,1448096.774,1459957.484,120500.9355,5211756.742,1123119.141,208621.1265,35000,13548.3871,16258.06452,0,0,84225.80645,346387.0968,77903.22581,421806.4516,15354.83871,77677.41935,121483.871,8354.83871,277516.129,9935.483871,7451.612903,0,0,5355459.242,0.9731671,10633590.26,0,1,0,1,0,0,0,1,0,0,0,0,0,30,10,126,3,1712,873,2585
